Row#0,230.940108,0.000001
Row#1,237.333064,1.819689
Row#2,241.810216,2.920307
Row#3,246.365195,4.409846
Row#4,250.033513,4.747020
Row#5,252.872909,5.017312
Row#6,252.214476,4.881579
Row#7,263.439378,6.815784
Row#8,275.552002,7.759892
Row#9,281.928301,8.241531
Row#10,248.832866,4.720338
Row#11,247.270752,4.213361
Row#12,251.398281,5.475654
Row#13,249.499550,5.133125
Row#14,253.532811,6.183863
Row#15,255.017548,5.709360
Row#16,257.415013,6.695574
Row#17,252.797806,6.589956
Row#18,253.690658,6.713837
Row#19,255.832211,6.915083
Row#20,263.017348,7.287845
Row#21,267.828975,7.560034
Row#22,268.967546,7.695849
Row#23,278.136013,8.325643
Row#24,267.191690,7.598750
Row#25,265.788950,7.633035
Row#26,265.121460,7.409798
Row#27,257.965823,7.089773
Row#28,255.200043,6.916017
Row#29,261.626050,7.579761
Row#30,258.106856,6.945535
Row#31,265.658118,7.374672
Row#32,252.830994,6.712754
Row#33,254.025082,7.222544
Row#34,258.293895,7.411508
Row#35,254.878769,7.288577
Row#36,258.487334,7.458976
Row#37,262.058882,7.817595
Row#38,260.091053,7.658098
Row#39,260.035670,7.827103
Row#40,261.302730,8.016246
Row#41,263.508398,8.213045
Row#42,254.590779,7.554238
Row#43,256.994098,7.909605
Row#44,262.958575,8.281496
Row#45,262.971967,8.416721
Row#46,268.450166,8.522088
Row#47,263.058397,8.454435
Row#48,265.372653,8.493710
Row#49,262.145098,8.574667
Row#50,266.589073,8.573388
Row#51,266.505476,8.593758
Row#52,268.289658,8.613004
Row#53,266.187056,8.633485
Row#54,265.159759,8.714280
Row#55,266.745718,8.696649
Row#56,264.343985,8.636222
Row#57,267.205723,8.633723
Row#58,266.892672,8.789333
Row#59,268.171413,9.175413
Row#60,266.941673,8.878822
Row#61,268.761560,8.832499
Row#62,266.883631,8.738603
Row#63,267.817747,8.684185
Row#64,268.593002,8.440275
Row#65,266.541408,8.594990
Row#66,268.717939,8.710909
Row#67,275.277480,8.631683
Row#68,273.108571,8.635008
Row#69,280.236344,8.653800
Row#70,287.398411,8.750548
Row#71,283.262494,8.553065
Row#72,292.346964,8.885728
Row#73,280.540754,8.726476
Row#74,275.952907,8.727704
Row#75,274.306264,8.822879
Row#76,276.135767,8.797387
Row#77,276.208183,8.812131
Row#78,276.778816,8.831590
